v AA,v TC,weight75
2.7398994974874373,0.8025125628140704,42.67374999999997
2.7511557788944723,0.8025125628140704,42.67374999999997
2.762412060301507,0.8025125628140704,42.67374999999997
2.773668341708543,0.8025125628140704,42.67374999999997
2.784924623115578,0.8025125628140704,42.67374999999997
2.796180904522613,0.8025125628140704,42.67374999999997
2.807437185929648,0.8025125628140704,42.67374999999997
2.8186934673366837,0.8025125628140704,42.67374999999997
2.8299497487437186,0.8025125628140704,42.67374999999997
2.8412060301507536,0.8025125628140704,42.67374999999997
2.8524623115577894,0.8025125628140704,42.67374999999997
2.8637185929648243,0.8025125628140704,42.67374999999997
2.8749748743718593,0.8025125628140704,42.67374999999997
2.886231155778894,0.8025125628140704,42.67374999999997
2.89748743718593,0.8025125628140704,42.67374999999997
2.908743718592965,0.8025125628140704,42.67374999999997
2.92,0.8025125628140704,42.67374999999997
0.6799999999999999,0.8137688442211055,41.01557500000003
0.6912562814070351,0.8137688442211055,41.01557500000003
0.7025125628140703,0.8137688442211055,41.01557500000003
0.7137688442211054,0.8137688442211055,41.01557500000003
0.7250251256281406,0.8137688442211055,41.01557500000003
0.7362814070351759,0.8137688442211055,41.01557500000003
0.747537688442211,0.8137688442211055,41.01557500000003
0.7587939698492462,0.8137688442211055,41.01557500000003
0.7700502512562813,0.8137688442211055,41.01557500000003
0.7813065326633165,0.8137688442211055,41.01557500000003
0.7925628140703517,0.8137688442211055,41.01557500000003
0.8038190954773868,0.8137688442211055,41.01557500000003
0.8150753768844221,0.8137688442211055,41.01557500000003
0.8263316582914573,0.8137688442211055,41.01557500000003
0.8375879396984924,0.8137688442211055,41.01557500000003
0.8488442211055276,0.8137688442211055,41.01557500000003
0.8601005025125628,0.8137688442211055,41.01557500000003
0.8713567839195979,0.8137688442211055,41.01557500000003
0.8826130653266331,0.8137688442211055,41.01557500000003
0.8938693467336682,0.8137688442211055,41.01557500000003
0.9051256281407034,0.8137688442211055,41.01557500000003
0.9163819095477386,0.8137688442211055,41.01557500000003
0.9276381909547738,0.8137688442211055,41.01557500000003
0.938894472361809,0.8137688442211055,41.01557500000003
0.9501507537688442,0.8137688442211055,41.01557500000003
0.9614070351758793,0.8137688442211055,41.01557500000003
0.9726633165829145,0.8137688442211055,41.01557500000003
0.9839195979899498,0.8137688442211055,41.01557500000003
0.9951758793969849,0.8137688442211055,41.01557500000003
1.00643216080402,0.8137688442211055,41.01557500000003
1.0176884422110553,0.8137688442211055,41.01557500000003
1.0289447236180904,0.8137688442211055,41.01557500000003
1.0402010050251256,0.8137688442211055,41.01557500000003
1.0514572864321607,0.8137688442211055,41.01557500000003
1.062713567839196,0.8137688442211055,41.01557500000003
1.073969849246231,0.8137688442211055,41.01557500000003
1.0852261306532662,0.8137688442211055,41.01557500000003
1.0964824120603014,0.8137688442211055,41.01557500000003
1.1077386934673368,0.8137688442211055,41.01557500000003
1.1189949748743717,0.8137688442211055,41.01557500000003
1.130251256281407,0.8137688442211055,40.98117500000002
1.141507537688442,0.8137688442211055,40.98117500000002
1.1527638190954774,0.8137688442211055,40.98117500000002
1.1640201005025126,0.8137688442211055,40.98117500000002
1.1752763819095478,0.8137688442211055,40.98117500000002
1.186532663316583,0.8137688442211055,40.98117500000002
1.197788944723618,0.8137688442211055,40.98117500000002
1.2090452261306532,0.8137688442211055,40.98117500000002
1.2203015075376884,0.8137688442211055,41.11780000000003
1.2315577889447236,0.8137688442211055,41.11780000000003
1.2428140703517587,0.8137688442211055,41.11780000000003
1.2540703517587939,0.8137688442211055,41.11780000000003
1.265326633165829,0.8137688442211055,41.11780000000003
1.2765829145728644,0.8137688442211055,41.11780000000003
1.2878391959798994,0.8137688442211055,41.11780000000003
1.2990954773869348,0.8137688442211055,41.11780000000003
1.3103517587939697,0.8137688442211055,41.11780000000003
1.321608040201005,0.8137688442211055,41.11780000000003
1.33286432160804,0.8137688442211055,41.19430000000003
1.3441206030150754,0.8137688442211055,41.19430000000003
1.3553768844221106,0.8137688442211055,41.19430000000003
1.3666331658291457,0.8137688442211055,41.19430000000003
1.377889447236181,0.8137688442211055,41.19430000000003
1.389145728643216,0.8137688442211055,41.19430000000003
1.4004020100502512,0.8137688442211055,41.19430000000003
1.4116582914572864,0.8137688442211055,41.21922500000004
1.4229145728643215,0.8137688442211055,41.21922500000004
1.4341708542713567,0.8137688442211055,41.193275000000035
1.4454271356783919,0.8137688442211055,41.16732500000005
1.456683417085427,0.8137688442211055,41.16732500000005
1.4679396984924624,0.8137688442211055,41.16732500000005
1.4791959798994974,0.8137688442211055,41.192250000000044
1.4904522613065327,0.8137688442211055,41.192250000000044
1.5017085427135677,0.8137688442211055,41.192250000000044
1.512964824120603,0.8137688442211055,41.192250000000044
1.524221105527638,0.8137688442211055,41.192250000000044
1.5354773869346734,0.8137688442211055,41.192250000000044
1.5467336683417086,0.8137688442211055,41.192250000000044
1.5579899497487437,0.8137688442211055,41.192250000000044
1.5692462311557789,0.8137688442211055,41.21717500000005
1.580502512562814,0.8137688442211055,41.21717500000005
1.5917587939698492,0.8137688442211055,41.21717500000005
1.6030150753768844,0.8137688442211055,41.21717500000005
1.6142713567839195,0.8137688442211055,41.21717500000005
1.6255276381909547,0.8137688442211055,41.21717500000005
1.63678391959799,0.8137688442211055,41.21717500000005
1.648040201005025,0.8137688442211055,41.26805000000005
1.6592964824120604,0.8137688442211055,41.26805000000005
1.6705527638190953,0.8137688442211055,41.31892500000005
1.6818090452261307,0.8137688442211055,41.36055000000005
1.693065326633166,0.8137688442211055,41.36055000000005
1.704321608040201,0.8137688442211055,41.41142500000005
1.7155778894472362,0.8137688442211055,41.462300000000056
1.7268341708542714,0.8137688442211055,41.462300000000056
1.7380904522613065,0.8137688442211055,41.462300000000056
1.7493467336683417,0.8137688442211055,41.513175000000054
1.7606030150753769,0.8137688442211055,41.513175000000054
1.771859296482412,0.8137688442211055,41.513175000000054
1.7831155778894472,0.8137688442211055,41.56405000000005
1.7943718592964824,0.8137688442211055,41.56405000000005
1.8056281407035175,0.8137688442211055,41.56405000000005
1.8168844221105527,0.8137688442211055,41.44380000000006
1.8281407035175878,0.8137688442211055,41.39265000000005
1.839396984924623,0.8137688442211055,41.23022500000005
1.8506532663316582,0.8137688442211055,41.23022500000005
1.8619095477386935,0.8137688442211055,41.17907500000004
1.8731658291457287,0.8137688442211055,41.06780000000005
1.8844221105527639,0.8137688442211055,41.06780000000005
1.895678391959799,0.8137688442211055,41.06780000000005
1.9069346733668342,0.8137688442211055,41.06780000000005
1.9181909547738694,0.8137688442211055,40.998150000000045
1.9294472361809045,0.8137688442211055,40.93802500000004
1.9407035175879397,0.8137688442211055,40.69752500000004
1.9519597989949748,0.8137688442211055,40.387375000000056
1.96321608040201,0.8137688442211055,40.31827500000005
1.9744723618090452,0.8137688442211055,40.24917500000006
1.9857286432160803,0.8137688442211055,40.18905000000005
1.9969849246231155,0.8137688442211055,39.999700000000054
2.0082412060301507,0.8137688442211055,39.94757500000005
2.019497487437186,0.8137688442211055,39.981475000000046
2.030753768844221,0.8137688442211055,39.92935000000004
2.0420100502512564,0.8137688442211055,39.92935000000004
2.0532663316582918,0.8137688442211055,39.94630000000004
2.0645226130653267,0.8137688442211055,39.945025000000044
2.0757788944723616,0.8137688442211055,39.92680000000006
2.087035175879397,0.8137688442211055,39.85590000000005
2.0982914572864324,0.8137688442211055,39.76860000000004
2.1095477386934673,0.8137688442211055,39.715925000000034
2.1208040201005023,0.8137688442211055,39.611675000000034
2.1320603015075377,0.8137688442211055,39.33537500000003
2.143316582914573,0.8137688442211055,39.12760000000003
2.154572864321608,0.8137688442211055,38.93732500000002
2.165829145728643,0.8137688442211055,38.81612500000002
2.1770854271356783,0.8137688442211055,38.659750000000024
2.1883417085427137,0.8137688442211055,38.538000000000025
2.1995979899497486,0.8137688442211055,38.485325000000024
2.2108542713567836,0.8137688442211055,38.536900000000024
2.2221105527638194,0.8137688442211055,38.794775000000016
2.2333668341708544,0.8137688442211055,38.949500000000015
2.2446231155778893,0.8137688442211055,39.258950000000006
2.2558793969849247,0.8137688442211055,39.310525
2.26713567839196,0.8137688442211055,39.3621
2.278391959798995,0.8137688442211055,39.5684
2.28964824120603,0.8137688442211055,39.671549999999996
2.3009045226130653,0.8137688442211055,39.98099999999999
2.3121608040201007,0.8137688442211055,39.98099999999999
2.3234170854271357,0.8137688442211055,40.29074999999999
2.3346733668341706,0.8137688442211055,40.497249999999994
2.345929648241206,0.8137688442211055,40.806999999999995
2.3571859296482414,0.8137688442211055,41.0135
2.3684422110552763,0.8137688442211055,41.42649999999999
2.3796984924623112,0.8137688442211055,41.63299999999998
2.390954773869347,0.8137688442211055,41.63299999999998
2.402211055276382,0.8137688442211055,41.76247499999998
2.413467336683417,0.8137688442211055,41.76247499999998
2.4247236180904523,0.8137688442211055,41.788699999999984
2.4359798994974877,0.8137688442211055,41.788699999999984
2.4472361809045227,0.8137688442211055,41.918174999999984
2.4584924623115576,0.8137688442211055,41.94439999999999
2.469748743718593,0.8137688442211055,41.970624999999984
2.4810050251256284,0.8137688442211055,41.99684999999998
2.4922613065326633,0.8137688442211055,42.12632499999999
2.5035175879396983,0.8137688442211055,42.12632499999999
2.5147738693467336,0.8137688442211055,42.152549999999984
2.526030150753769,0.8137688442211055,42.36069999999997
2.537286432160804,0.8137688442211055,42.36069999999997
2.548542713567839,0.8137688442211055,42.49017499999998
2.5597989949748743,0.8137688442211055,42.516399999999976
2.5710552763819097,0.8137688442211055,42.516399999999976
2.5823115577889446,0.8137688442211055,42.568849999999976
2.59356783919598,0.8137688442211055,42.64752499999997
2.6048241206030154,0.8137688442211055,42.67374999999997
2.6160804020100503,0.8137688442211055,42.67374999999997
2.6273366834170853,0.8137688442211055,42.67374999999997
2.6385929648241206,0.8137688442211055,42.67374999999997
2.649849246231156,0.8137688442211055,42.67374999999997
2.661105527638191,0.8137688442211055,42.67374999999997
2.672361809045226,0.8137688442211055,42.67374999999997
2.6836180904522617,0.8137688442211055,42.67374999999997
2.6948743718592967,0.8137688442211055,42.67374999999997
2.7061306532663316,0.8137688442211055,42.67374999999997
2.7173869346733666,0.8137688442211055,42.67374999999997
2.7286432160804024,0.8137688442211055,42.67374999999997
2.7398994974874373,0.8137688442211055,42.67374999999997
2.7511557788944723,0.8137688442211055,42.67374999999997
2.762412060301507,0.8137688442211055,42.67374999999997
2.773668341708543,0.8137688442211055,42.67374999999997
2.784924623115578,0.8137688442211055,42.67374999999997
2.796180904522613,0.8137688442211055,42.67374999999997
2.807437185929648,0.8137688442211055,42.67374999999997
2.8186934673366837,0.8137688442211055,42.67374999999997
2.8299497487437186,0.8137688442211055,42.67374999999997
2.8412060301507536,0.8137688442211055,42.67374999999997
2.8524623115577894,0.8137688442211055,42.67374999999997
2.8637185929648243,0.8137688442211055,42.67374999999997
2.8749748743718593,0.8137688442211055,42.67374999999997
2.886231155778894,0.8137688442211055,42.67374999999997
2.89748743718593,0.8137688442211055,42.67374999999997
2.908743718592965,0.8137688442211055,42.67374999999997
2.92,0.8137688442211055,42.67374999999997
0.6799999999999999,0.8250251256281407,41.01557500000003
0.6912562814070351,0.8250251256281407,41.01557500000003
0.7025125628140703,0.8250251256281407,41.01557500000003
0.7137688442211054,0.8250251256281407,41.01557500000003
0.7250251256281406,0.8250251256281407,41.01557500000003
0.7362814070351759,0.8250251256281407,41.01557500000003
0.747537688442211,0.8250251256281407,41.01557500000003
0.7587939698492462,0.8250251256281407,41.01557500000003
0.7700502512562813,0.8250251256281407,41.01557500000003
0.7813065326633165,0.8250251256281407,41.01557500000003
0.7925628140703517,0.8250251256281407,41.01557500000003
0.8038190954773868,0.8250251256281407,41.01557500000003
0.8150753768844221,0.8250251256281407,41.01557500000003
0.8263316582914573,0.8250251256281407,41.01557500000003
0.8375879396984924,0.8250251256281407,41.01557500000003
0.8488442211055276,0.8250251256281407,41.01557500000003
0.8601005025125628,0.8250251256281407,41.01557500000003
0.8713567839195979,0.8250251256281407,41.01557500000003
0.8826130653266331,0.8250251256281407,41.01557500000003
0.8938693467336682,0.8250251256281407,41.01557500000003
0.9051256281407034,0.8250251256281407,41.01557500000003
0.9163819095477386,0.8250251256281407,41.01557500000003
0.9276381909547738,0.8250251256281407,41.01557500000003
0.938894472361809,0.8250251256281407,41.01557500000003
0.9501507537688442,0.8250251256281407,41.01557500000003
0.9614070351758793,0.8250251256281407,41.01557500000003
0.9726633165829145,0.8250251256281407,41.01557500000003
0.9839195979899498,0.8250251256281407,41.01557500000003
0.9951758793969849,0.8250251256281407,41.01557500000003
1.00643216080402,0.8250251256281407,41.01557500000003
1.0176884422110553,0.8250251256281407,41.01557500000003
1.0289447236180904,0.8250251256281407,41.01557500000003
1.0402010050251256,0.8250251256281407,41.01557500000003
1.0514572864321607,0.8250251256281407,41.01557500000003
1.062713567839196,0.8250251256281407,41.01557500000003
1.073969849246231,0.8250251256281407,41.01557500000003
1.0852261306532662,0.8250251256281407,41.01557500000003
1.0964824120603014,0.8250251256281407,41.01557500000003
1.1077386934673368,0.8250251256281407,41.01557500000003
1.1189949748743717,0.8250251256281407,41.01557500000003
1.130251256281407,0.8250251256281407,40.98117500000002
1.141507537688442,0.8250251256281407,40.98117500000002
1.1527638190954774,0.8250251256281407,40.98117500000002
1.1640201005025126,0.8250251256281407,40.98117500000002
1.1752763819095478,0.8250251256281407,40.98117500000002
1.186532663316583,0.8250251256281407,40.98117500000002
1.197788944723618,0.8250251256281407,40.98117500000002
1.2090452261306532,0.8250251256281407,40.98117500000002
1.2203015075376884,0.8250251256281407,41.11780000000003
1.2315577889447236,0.8250251256281407,41.11780000000003
1.2428140703517587,0.8250251256281407,41.11780000000003
1.2540703517587939,0.8250251256281407,41.11780000000003
1.265326633165829,0.8250251256281407,41.11780000000003
1.2765829145728644,0.8250251256281407,41.11780000000003
1.2878391959798994,0.8250251256281407,41.11780000000003
1.2990954773869348,0.8250251256281407,41.11780000000003
1.3103517587939697,0.8250251256281407,41.11780000000003
1.321608040201005,0.8250251256281407,41.11780000000003
1.33286432160804,0.8250251256281407,41.19430000000003
